Entity Type,Entity Value,Intent,Replies
leave_type,off day,entitlement-system-fsacalculation,"I am sorry, you cannot convert your off day into fsa points"
leave_type,off day,entitlement-system-fsacalculation,This type of leave cannot be converted into fsa points.
leave_type,off day,entitlement-system-fsacalculation,"You cannot get any points from off day, you have to use it within the year."
leave_type,off day,entitlement-system-fsaconversion,"I am sorry, you cannot convert your off day into fsa points"
leave_type,off day,entitlement-system-fsaconversion,This type of leave cannot be converted into fsa points.
leave_type,off day,entitlement-system-fsaconversion,"You cannot get any points from off day, you have to use it within the year."
leave_type,off day,entitlement-system-fsamaxtrade,"I am sorry, you cannot convert your off day into fsa points"
leave_type,off day,entitlement-system-fsamaxtrade,This type of leave cannot be converted into fsa points.
leave_type,off day,entitlement-system-fsamaxtrade,"You cannot get any points from off day, you have to use it within the year."
leave_type,off day,entitlement-system-calculaterate,"off day is a paid leave, no deductions are made."
leave_type,off day,entitlement-system-calculaterate,"Do not worry, we do not deduct your salary when you take off day."
leave_type,off day,entitlement-system-calculaterate,"It is your right to take off day freely, we do not deduct your salary for taking it."
leave_type,off day,entitlement-system-calculaterate,"You may take off day anytime you want, we do not make deductions to your salary."
leave_type,off day,entitlement-others-lsa,"No, your leave entitlements remain the same even if you have long tenure."
leave_type,off day,entitlement-others-lsa,There is no change in your leave entitlement for long service.
leave_type,off day,entitlement-others-lsa,We do not provide more leaves for long service staff.
leave_type,off day,entitlement-others-jobsecurity,"Yes, do not worry, your job is secured."
leave_type,off day,entitlement-others-jobsecurity,"You are entitled for off day, so don't worry, your job is secured."
leave_type,off day,entitlement-others-jobsecurity,"You will still have a job from returning from off day, don't worry."
leave_type,off day,entitlement-others-jobsecurity,"Yes, you will still have a job after coming back from off day."
leave_type,off day,approval-process-apply,No action is required on the employeeês part. Just check with your manager when is your off day and be alert of public holidays falling on the off day.
leave_type,off day,approval-process-apply,"You do not have to do anything, off day are automatically observed, just make sure you keep track on some public holidays falling on your off day."
leave_type,off day,approval-process-permission,"No permission required, it happens automatically."
leave_type,off day,approval-process-permission,"None needed, it happens automatically every week."
leave_type,off day,approval-escalation,"If your manager is stopping you for no reason, please speak to your HRBP or HRG Immediately! Unless you are working in technology operations or in retail, you may be required to work on off day sometimes."
leave_type,off day,approval-escalation,"This is usually due to some business need, if you are working in technology operations or in retail, you may be required to work on off day sometimes, do check with your line manager on why they rejected it. Otherwise, you may also speak to your HRG or HRBP."
leave_type,off day,approval-person-who,"No approval needed to go on off day, it should happen automatically."
leave_type,off day,approval-person-who,"You do not need approvals to take off day, it should happen by itself."
leave_type,off day,approval-person-absentmanager,"No approval needed, just remember to observe the allocated off day, and in cases of ad hoc off day announcements, wait for Digiês written approval before taking the day off."
leave_type,off day,approval-person-absentmanager,"Your manager does not have to do anything, off day are automatically observed, just make sure you keep track of the dates."
leave_type,off day,approval-violation,"Employees who are getting RM3500 per month and below, you get to claim for Overtime allowance, if above you get a replacement holiday."
leave_type,paternity leave,description-definition-what,"Paternity leave is 5 consecutive working days leave, granted to male employees after the birth of child (out of legal marriage)"
leave_type,paternity leave,description-definition-what,Paternity leave is a paid time off for fathers to be at home to support his wife and new born child.
leave_type,paternity leave,description-definition-what,This is a special leave type for fathers to take some time off to be with their new born child.
leave_type,paternity leave,description-system-fullpolicy,You can find the full policy on WOW Portal
leave_type,paternity leave,description-system-fullpolicy,Please download the policy on WOW Portal
leave_type,paternity leave,description-system-fullpolicy,"Go to WOW Portal, click on the HR page and click on policies to get all the policies"
leave_type,paternity leave,description-system-fullpolicy,"An updated version of the policy is in WOW Portal, in the HR section."
leave_type,paternity leave,description-others-policyowner,"The owner of the policy is the Rewards Team in HR, you may speak to your HRG or HRBP for more info."
leave_type,paternity leave,description-others-policyowner,"The Rewards Team in HR is the one who wrote the policies, if you want more information, please speak to your HRG and HRBP"
leave_type,paternity leave,description-others-policyowner,"You may ask me any questions about it, but if I am unable to answer you, you may speak to your HRBP or HRG. For your info, HR Rewards team is the owner of the policy,"
leave_type,paternity leave,description-others-policyowner,"I am here to help! Ask em anything! Othewise, speak to your HRG or HRBP, or reach out to the owners of the policy, the HR Rewards team."
leave_type,paternity leave,description-others-policyowner,"Feel free to ask me questions and I'll do my best to answer you! Otherwise, speak to the HR Rewards team or your HRBP or HRG."
leave_type,paternity leave,description-others-policyowner,"You're lucky! I can assist you :) What do you need? I will do my best to serve you, otherwise, speak to your HRBP or HRG or the HR Rewards team."
leave_type,paternity leave,entitlement-process-carryforward,You may not carry forward paternity leave.
leave_type,paternity leave,entitlement-process-carryforward,"I am sorry, we do not allow the carry forward of paternity leave."
leave_type,paternity leave,entitlement-process-carryforward,Paternity leave cannot be carried forward.
leave_type,paternity leave,entitlement-process-carryforward,We do not have the option to carry forward paternity leave.
leave_type,paternity leave,entitlement-process-encash,"Unfortunately, you cannot encash your paternity leave."
leave_type,paternity leave,entitlement-process-encash,Encashment of paternity leaves are not allowed
leave_type,paternity leave,entitlement-process-encash,"Sorry, you may not encash your paternity leave."
leave_type,paternity leave,entitlement-process-encash,"Paternity leaves are not tradable for cash, if you do not use them, they are recycled for next year."
leave_type,paternity leave,entitlement-process-exhausted,"If your annual leave is also already out, your only option is to apply for unpaid leave after speaking to your manager. Deduction will be made via payroll."
leave_type,paternity leave,entitlement-process-exhausted,"Finish up your annual leaves first, otherwise speak to your manager and apply for unpaid leave! Note that deductions will be made through your monthly payroll. They would be able to help you out right away."
leave_type,paternity leave,entitlement-process-exhausted,"Don't fret! Assuming your annual leaves are finished too, speak to your manager and apply for unpaid leave on Workday. This will be deducted from your monthly payroll. Please reach out to your HRBP or Generalist for assistance they would be able to help you out right away."
leave_type,paternity leave,entitlement-process-factors,"To take paternity leave, your wife from a legal marriage must have just given birth to a child and you must take 5 days consecutively."
leave_type,paternity leave,entitlement-process-factors,You must be the new proud father of a new born baby from a legal marriage of yours and take 5 days consecutively.
leave_type,paternity leave,entitlement-process-factors,The only criteria is that you are now a father of a baby from your legal marriage and take 5 days consecutively.
leave_type,paternity leave,entitlement-process-factors,"Yes, you must be a new father with a new born baby from your legal marriage and you will have to take 5 days consecutively."
leave_type,paternity leave,entitlement-timing-carryforward-expiry,"I am sorry, there is no carry forwards for paternity leave."
leave_type,paternity leave,entitlement-timing-carryforward-expiry,"You may not carry forward paternity leave, so you will have to use it within the year."
leave_type,paternity leave,entitlement-timing-carryforward-expiry,There is none because you are not allowed to carry forward your paternity leave.
leave_type,paternity leave,entitlement-timing-carryforward-expiry,No time frame because you cannot carry forward paternity leave.
leave_type,paternity leave,entitlement-timing-carryforward-expiry,"There is not carry forwards for paternity leave, so please use them by the year end."
leave_type,paternity leave,entitlement-timing-prorated,Paternity leaves are not pro-rated.
leave_type,paternity leave,entitlement-timing-prorated,"No, paternity leaves are not pro-rated."
leave_type,paternity leave,entitlement-timing-prorated,"Do not worry, paternity leaves are not pro-rated."
leave_type,paternity leave,entitlement-timing-prorated,No pro-rating done on paternity leave.
leave_type,paternity leave,escalation,Please raise a ticket and someone will be in touch with you [Raise Ticket Option prompted].
leave_type,paternity leave,escalation,I am sorry you feel this way. We love to hear your feedback [Raise Ticket Option prompted].
leave_type,paternity leave,escalation,I'm sorry to hear this. But this is a good insight. Raise a ticket and we will be in touch! [Raise Ticket Option prompted]
leave_type,paternity leave,escalation,Please raise a ticket and someone will be in touch with you. Submit your cancellation on Workday when you're free [Raise Ticket Option prompted].
leave_type,paternity leave,entitlement-person-what,You are entitled to 5 consecutive working days of paternity leave.
leave_type,paternity leave,entitlement-person-what,You have 5 days of paternity leave. It needs to be taken simultaneously.
leave_type,paternity leave,entitlement-person-who,Permanent employees or Digi contract staff are entitled to apply for paternity leave upon joining the company.
leave_type,paternity leave,entitlement-person-who,"Regardless of whether you are a permanent or Digi contract staff, you may apply for paternity leave."
leave_type,paternity leave,entitlement-person-who,As long as you are a permanent or Digi contract staff you are entitled for paternity leave :)
leave_type,paternity leave,entitlement-person-who,Only permanent or Digi contract staff are entitled to apply for paternity leave!
leave_type,paternity leave,entitlement-person-promotion,There will be no changes in your paternity leave benefit if you get promoted
leave_type,paternity leave,entitlement-person-promotion,Your paternity leave entitlement remains the same even if you are promoted.
leave_type,paternity leave,entitlement-person-promotion,"We believe in equal benefits for all, we do not provide more paternity leaves if you get promoted."
leave_type,paternity leave,entitlement-person-resignation,"Leaving us already? :( Don't worry, you are still entitled to all leaves until your last employment date."
leave_type,paternity leave,entitlement-person-resignation,"Your leave entitlement is still valid until your last employment date, don't worry."
leave_type,paternity leave,entitlement-person-resignation,Yes you are still eligible for leaves until your last employment date.
leave_type,paternity leave,entitlement-person-salary,"No, paternity leaves are paid time offs."
leave_type,paternity leave,entitlement-person-salary,Taking paternity leaves has no impact on your salary.
leave_type,paternity leave,entitlement-person-salary,"paternity leaves are paid time offs, it does not deduct from your salary."
leave_type,paternity leave,entitlement-person-salary,No deductions will be made on your salary.
leave_type,paternity leave,entitlement-system-fsacalculation,"I am sorry, you cannot convert your paternity leave into fsa points"
leave_type,paternity leave,entitlement-system-fsacalculation,This type of leave cannot be converted into fsa points.
leave_type,paternity leave,entitlement-system-fsacalculation,"You cannot get any points from paternity leave, you have to use it within the year."
leave_type,paternity leave,entitlement-system-fsaconversion,"I am sorry, you cannot convert your paternity leave into fsa points"
leave_type,paternity leave,entitlement-system-fsaconversion,This type of leave cannot be converted into fsa points.
leave_type,paternity leave,entitlement-system-fsaconversion,"You cannot get any points from paternity leave, you have to use it within the year."
leave_type,paternity leave,entitlement-system-fsamaxtrade,"I am sorry, you cannot convert your paternity leave into fsa points"
leave_type,paternity leave,entitlement-system-fsamaxtrade,This type of leave cannot be converted into fsa points.
leave_type,paternity leave,entitlement-system-fsamaxtrade,"You cannot get any points from paternity leave, you have to use it within the year."
leave_type,paternity leave,entitlement-system-calculaterate,"Paternity leave is a paid leave, no deductions are made."
leave_type,paternity leave,entitlement-system-calculaterate,"Do not worry, we do not deduct your salary when you take paternity leave."
leave_type,paternity leave,entitlement-system-calculaterate,"It is your right to take paternity leave freely, we do not deduct your salary for taking it."
leave_type,paternity leave,entitlement-system-calculaterate,"You may take paternity leave anytime you want, we do not make deductions to your salary."
leave_type,paternity leave,entitlement-system-view,"To view/ access your paternity leave, click on Workday."
leave_type,paternity leave,entitlement-system-view,Please login to your Workday and click on Time Off and Leave.
leave_type,paternity leave,entitlement-system-view,All you need to do is access your Workday and click on Time Off and Leave.
leave_type,paternity leave,entitlement-system-view,Going on holiday? Lucky you! Access Workday and click on Time Off and Leave.
leave_type,paternity leave,entitlement-exception-adoption,"Actually no, if the child is below 6 months of age, you are actually still entitled for the full maternity leave. So go ahead and take it! Otherwise, annual leave or unpaid leave will be your next option."
leave_type,paternity leave,entitlement-exception-adoption,"No you may not. But as long as you child is 6 months and below, you can actually still take maternity leave, so use that instead!"
leave_type,paternity leave,entitlement-exception-adoption,"You may not, but in Digi, we allow mothers who adopted a child 6 months and below to take maternity leave, so take that first!"
leave_type,paternity leave,entitlement-exception-adoption,"You cannot, but you can actually apply for maternity leave, as long as the child is 6 months and below."
leave_type,paternity leave,entitlement-exception-miscarriage,"We are sorry to hear this. But paternity leave is not for this purpose, if you were 22 weeks or more pregnant, you can apply for a 60 days maternity leave. Use that first."
leave_type,paternity leave,entitlement-exception-miscarriage,"paternity leaves are not for this purpose, but if you were pregnant for 22 weeks or more, you can actually apply for a 60 days maternity leave, use that first."
leave_type,paternity leave,entitlement-exception-miscarriage,"So sorry to hear this. Should you have been pregnant for 22 weeks or more, you may apply for 60 days of maternity leave, use that first. paternity leaves are not used for this"
leave_type,paternity leave,entitlement-exception-miscarriage,"If you were pregnant for 22 weeks or more, you are entitled for 60 days of maternity leave, so use that first please. Do not use paternity leaves for this."
leave_type,paternity leave,entitlement-others-consecutive,"Yes you may take up to a maximum of 13 paternity leave days, which means you have used up all your special leaves."
leave_type,paternity leave,entitlement-others-consecutive,"Paternity leave is part of special leaves, you may take up to 13 days in one calendar year."
leave_type,paternity leave,entitlement-others-consecutive,"Yes, because it is part of special leave, you may take up to 13 days in a calendar yar."
leave_type,paternity leave,entitlement-others-lsa,"No, your leave entitlements remain the same even if you have long tenure."
leave_type,paternity leave,entitlement-others-lsa,There is no change in your leave entitlement for long service.
leave_type,paternity leave,entitlement-others-lsa,We do not provide more leaves for long service staff.
leave_type,paternity leave,entitlement-others-jobsecurity,"Yes, do not worry, your job is secured."
leave_type,paternity leave,entitlement-others-jobsecurity,"You are entitled for paternity leave, so don't worry, your job is secured."
leave_type,paternity leave,entitlement-others-jobsecurity,"You will still have a job from returning from paternity leave, don't worry."
leave_type,paternity leave,entitlement-others-jobsecurity,"Yes, you will still have a job after coming back from paternity leave."
leave_type,paternity leave,entitlement-others-notification,"Yes, Workday will send an email notification to you."
leave_type,paternity leave,entitlement-others-notification,You should receive an email notification from Workday.
leave_type,paternity leave,entitlement-others-notification,"Yes, the system is integrated, Workday is supposed to send you a notification via email"
leave_type,paternity leave,entitlement-others-notification,"Notifications are all sent via email, you should get one from Workday."
leave_type,paternity leave,approval-process-apply,You can log onto Workday and apply for your leave there.
leave_type,paternity leave,approval-process-apply,Simple! Just apply on Workday and get the approval sorted. Ensure you get this done in advance next time.
leave_type,paternity leave,approval-process-apply,Applications are to be submitted via Workday it should be fine.
leave_type,paternity leave,approval-process-apply,Kindly submit your application via Workday.
leave_type,paternity leave,approval-process-apply,You just need to notify your manager and update Workday.
leave_type,paternity leave,approval-process-apply,You can apply for leave on Workday.
leave_type,paternity leave,approval-process-permission,"Yes, permission is required."
leave_type,paternity leave,approval-process-permission,Of course! Your immediate manager needs to approve your leave on the system.
leave_type,paternity leave,approval-timing-when,At least 1 week prior to the intended leave date.
leave_type,paternity leave,approval-timing-when,You should apply at least 1 week before your leave date.
leave_type,paternity leave,approval-timing-when,Submission 1 week before would be ideal.
leave_type,paternity leave,approval-timing-when,Do your best to submit your request 1 week before!
leave_type,paternity leave,approval-timing-duration,"This really depends on your manager, your manager approves your leave."
leave_type,paternity leave,approval-timing-duration,"Please check with your manager, it is he or she who approves it."
leave_type,paternity leave,approval-timing-duration,"Usually, it only takes 1 minutes to approve it, make sure you remind your manager about it!"
leave_type,paternity leave,approval-timing-duration,"It should not take long, your manager can do it immediately."
leave_type,paternity leave,approval-timing-duration,You will have to check with your manager because he can do it almost immediately on Workday.
leave_type,paternity leave,approval-escalation,"Please ensure you have sufficient balance, but if you feel like you manager is stopping you for no reason, please speak to your HRBP or HRG Immediately!"
leave_type,paternity leave,approval-escalation,"This is usually due to some business need, do check with your line manager on why they rejected it. Otherwise, you may also speak to your HRG or HRBP."
leave_type,paternity leave,approval-person-absentmanager,Your manager can still do it on the Workday mobile app
leave_type,paternity leave,approval-person-absentmanager,Your manager can still approve it on his Workday Mobile app
leave_type,paternity leave,approval-person-absentmanager,Your manager will be able to approve via the Workday Mobile App
leave_type,paternity leave,approval-person-absentmanager,Your immediate manager should be able to approve it on the Workday Mobile App.
leave_type,paternity leave,approval-person-absentmanager,"You can get him to do it on Workday mobile app. Otherwise and email or Whatsapp approval will do, but remind your manager to update Workday when he or she returns."
leave_type,paternity leave,approval-person-absentmanager,You can try to get your immediate manager to do it on the Workday Mobile App.
leave_type,paternity leave,approval-person-who,Your paternity leave needs to be approved by your immediate manager.
leave_type,paternity leave,approval-person-who,Your leave needs to be approved by your immediate manager.
leave_type,paternity leave,approval-person-who,You need to get approval from your immediate manager before going off. We will miss you :(
leave_type,paternity leave,approval-person-who,Approval is required from your immediate manager.
leave_type,paternity leave,approval-person-who-ijo,Your new immediate manager will approve your paternity leave.
leave_type,paternity leave,approval-person-who-ijo,Your approval will be routed to your new immediate manager
leave_type,paternity leave,approval-person-who-ijo,You new immediate manager will be given access to approve your leave.
leave_type,paternity leave,approval-person-who-ijo,"Don't worry, the process is automatic, your new immediate manager will be given access to approve your leave."
leave_type,paternity leave,approval-person-who-ijo,That would be your new immediate manager.
leave_type,paternity leave,approval-document,You will need to submit your child birth certificate to HR Service Delivery upon your return.
leave_type,paternity leave,approval-document,"When you return, remember to submit your child birth certificate to HR Service Delivery."
leave_type,paternity leave,approval-document,Get a copy of your child's birth certificate and submit it to HR Servie Deliver when you return.
leave_type,paternity leave,approval-system-statusview,What you can do is go into Workday and check your Approval Status to see whose approval is needed.
leave_type,paternity leave,approval-system-statusview,"It should be on Workday, please go to Workday, Time Off to check it out."
leave_type,paternity leave,approval-system-statusview,"All information is on Workday, please go onto Workday to find out more. It is under Time Off."
leave_type,paternity leave,approval-system-statusview,Please check Time Off on Workday for your approval status
leave_type,paternity leave,approval-system-app,"Yes, please download Workday mobile app to access your paternity leaves there."
leave_type,paternity leave,approval-system-app,You may download the Workday mobile app to manage your leaves.
leave_type,paternity leave,approval-system-app,Workday has a mobile app and it will good to use it!
leave_type,paternity leave,approval-system-option,"We highly encouage you to use Workday, that is the only way to track your balance. But if it is down, you may use Email."
leave_type,paternity leave,approval-system-option,"Emailing would be next option, but please apply via Workday anyway to ensure your balances are recorded properly."
leave_type,paternity leave,approval-system-option,"Please use Workday as it will record your balances, but if needed, you may use email approvals."
leave_type,paternity leave,approval-system-option,"Email approvals would be your next option, but we highly encourage you to use Workday as that will record your balances."
leave_type,paternity leave,approval-violation,"Ah you should have requested 1 week before, but you can do it on Workday after you returned anyway"
leave_type,paternity leave,approval-violation,Oh dear... By right you should have requested 1 week before. It's alright.
leave_type,paternity leave,approval-violation,"Yes, you may. But please do not repeat this again."
leave_type,paternity leave,approval-violation,"That's not good. But don't worry, simply update it on Workday once you return."
leave_type,paternity leave,approval-others-applyonpending,"Yes you may take up to a maximum of 13 paternity leave days, which means you have used up all your special leaves."
leave_type,paternity leave,approval-others-applyonpending,"Paternity leave is part of special leaves, you may take up to 13 days in one calendar year."
leave_type,paternity leave,approval-others-applyonpending,"Yes, because it is part of special leave, you may take up to 13 days in a calendar yar."
leave_type,paternity leave,cancellation-process-how,Login to Workday and click on Time Off & Leave. You can manage your leave cancellation there.
leave_type,paternity leave,cancellation-process-how,Kindly login to Workday to cancel your leave.
leave_type,paternity leave,cancellation-process-how,Please login to Workday and cancel your leave accordingly. 
leave_type,paternity leave,cancellation-process-how,Simple! Login to Workday and manage your leave there.
leave_type,paternity leave,cancellation-process-ph,"Yes, you can cancel your leave anytime via Workday. But you must take it 5 days consecutively, so remember to add one more day before or after the public holiday."
leave_type,paternity leave,cancellation-process-ph,"Oh yes, you may take your leave back if it falls on a public holiday.  But you must take it 5 days consecutively, so remember to add one more day before or after the public holiday."
leave_type,paternity leave,cancellation-process-ph,"If your leave applied happens to be a public holiday, you may take it back and save it. But you must take it 5 days consecutively, so remember to add one more day before or after the public holiday."
leave_type,paternity leave,cancellation-process-ph,"Please save your leave from public holidays, you don't have to take leave for those days. But you must take it 5 days consecutively, so remember to add one more day before or after the public holiday."
leave_type,paternity leave,cancellation-process-ph,"If it is a public holiday, go onto Workday to cancel your leave. But you must take it 5 days consecutively, so remember to add one more day before or after the public holiday."
leave_type,paternity leave,cancellation-process-ph,"You may cancel your leave if it falls on a public holiday. But you must take it 5 days consecutively, so remember to add one more day before or after the public holiday."
leave_type,paternity leave,cancellation-timing-when,You can cancel your leave anytime after you have submitted it on Workday.
leave_type,paternity leave,cancellation-timing-when,There is no fixed time to cancel your leave. Just login to your Workday and cancel your leave there! 
leave_type,paternity leave,cancellation-timing-when,You can cancel your leave anytime you like on Workday.
leave_type,paternity leave,cancellation-timing-approval,"This really depends on your manager, your manager approves your leave cancellation."
leave_type,paternity leave,cancellation-timing-approval,"Please check with your manager, it is he or she who approves it."
leave_type,paternity leave,cancellation-timing-approval,"Usually, it only takes 1 minutes to approve it, make sure you remind your manager about it!"
leave_type,paternity leave,cancellation-timing-approval,"It should not take long, your manager can do it immediately."
leave_type,paternity leave,cancellation-timing-approval,You will have to check with your manager because he can do it almost immediately on Workday.
leave_type,paternity leave,cancellation-person-who,Your manager will need to approve your leave cancellation (if it has been approved) for the leave to be credited back to your leave balance.
leave_type,paternity leave,cancellation-person-who,"Your immediate manager approves our cancellation, and it will be credited back into your balance"
leave_type,paternity leave,cancellation-person-who,All leave cancellation are approved by your manager.
leave_type,paternity leave,cancellation-violation-return,Yes! You can return to work and notify your manager about this. Remember to submit your leave cancellation on Workday.
leave_type,paternity leave,cancellation-violation-return,Sure! All you need to do is notify your manager and submit your leave cancellation on Workday!
leave_type,paternity leave,cancellation-violation-return,Of course! Come in to work and ensure that your manager is notified!
leave_type,paternity leave,conditions-process-encashresignation,"Unfortunately, you cannot encash your paternity leave."
leave_type,paternity leave,conditions-process-encashresignation,Encashment of paternity leaves are not allowed
leave_type,paternity leave,conditions-process-encashresignation,"Sorry, you may not encash your paternity leave."
leave_type,paternity leave,conditions-process-encashresignation,"Paternity leaves are not tradable for cash, if you do not use them, they are recycled for next year."
leave_type,paternity leave,conditions-system-resignationbalance,"Your paternity leave balance does not affect your resignation, so there is no way to check it other than Workday."
leave_type,paternity leave,conditions-system-resignationbalance,There is no balance calculator for paternity leave because it does not affect your resignation.
leave_type,paternity leave,conditions-system-resignationbalance,No way to cheack your paternity leave balance upon resignation because it has no impact on it.
leave_type,paternity leave,conditions-system-offline,"Thanks for letting us know! Please get your immediate manager's email approval first, and update it later once Workday is back up."
leave_type,paternity leave,conditions-system-offline,"Then you may get an email approval, but please update it on Workday later."
leave_type,paternity leave,conditions-system-offline,"That is inconvenient. Please get an email approval, and update Workday once it is back up."
leave_type,prolonged illness leave,description-definition-what,It is time off for you in the event that your illness is taking a longer time to heal.
leave_type,prolonged illness leave,description-definition-what,It is a time off for you to ensure that you recover from your illness which has taken up more time to heal than the expected timing. 
leave_type,prolonged illness leave,description-definition-what,Prolonged-Illness leave is an entitlement for you to take extra time off on top of your current time off to let you recover from your illness .
leave_type,prolonged illness leave,description-definition-what,Prolonged illness leave is a leave that can be taken in the event that employees suffer from illnesses or serious injuries as certified by the company's panel doctor.
leave_type,prolonged illness leave,description-system-fullpolicy,You can find the full policy on WOW Portal
leave_type,prolonged illness leave,description-system-fullpolicy,Please download the policy on WOW Portal
leave_type,prolonged illness leave,description-system-fullpolicy,"Go to WOW Portal, click on the HR page and click on policies to get all the policies"
leave_type,prolonged illness leave,description-system-fullpolicy,"An updated version of the policy is in WOW Portal, in the HR section."
leave_type,prolonged illness leave,description-others-policyowner,"The owner of the policy is the Rewards Team in HR, you may speak to your HRG or HRBP for more info."
leave_type,prolonged illness leave,description-others-policyowner,"The Rewards Team in HR is the one who wrote the policies, if you want more information, please speak to your HRG and HRBP"
leave_type,prolonged illness leave,description-others-policyowner,"You may ask me any questions about it, but if I am unable to answer you, you may speak to your HRBP or HRG. For your info, HR Rewards team is the owner of the policy,"
leave_type,prolonged illness leave,description-others-policyowner,"I am here to help! Ask em anything! Othewise, speak to your HRG or HRBP, or reach out to the owners of the policy, the HR Rewards team."
leave_type,prolonged illness leave,description-others-policyowner,"Feel free to ask me questions and I'll do my best to answer you! Otherwise, speak to the HR Rewards team or your HRBP or HRG."
leave_type,prolonged illness leave,description-others-policyowner,"You're lucky! I can assist you :) What do you need? I will do my best to serve you, otherwise, speak to your HRBP or HRG or the HR Rewards team."
leave_type,prolonged illness leave,entitlement-process-carryforward,You may not carry forward prolonged illness leave.
leave_type,prolonged illness leave,entitlement-process-carryforward,"I am sorry, we do not allow the carry forward of prolonged illness leave."
leave_type,prolonged illness leave,entitlement-process-carryforward,prolonged illness leave cannot be carried forward.
leave_type,prolonged illness leave,entitlement-process-carryforward,We do not have the option to carry forward prolonged illness leave.
leave_type,prolonged illness leave,entitlement-process-encash,"Unfortunately, you cannot encash your prolonged illness leave."
leave_type,prolonged illness leave,entitlement-process-encash,Encashment of prolonged illness leaves are not allowed
leave_type,prolonged illness leave,entitlement-process-encash,"Sorry, you may not encash your prolonged illness leave."
leave_type,prolonged illness leave,entitlement-process-encash,"prolonged illness leaves are not tradable for cash, if you do not use them, they are recycled for next year."
leave_type,prolonged illness leave,entitlement-process-exhausted,"If your annual leave is also already out, your only option is to apply for unpaid leave after speaking to your manager. Deduction will be made via payroll."
leave_type,prolonged illness leave,entitlement-process-exhausted,"Finish up your annual leaves first, otherwise speak to your manager and apply for unpaid leave! Note that deductions will be made through your monthly payroll. They would be able to help you out right away."
leave_type,prolonged illness leave,entitlement-process-exhausted,"Don't fret! Assuming your annual leaves are finished too, speak to your manager and apply for unpaid leave on Workday. This will be deducted from your monthly payroll. Please reach out to your HRBP or Generalist for assistance they would be able to help you out right away."
leave_type,prolonged illness leave,entitlement-process-factors,You may take prolonged illness leaves if a doctor certifies you unfit for work for a long period of time. Provided this illness was not directly caused by the employee's unhealthy habits such as alcoholism or drug abuse.
leave_type,prolonged illness leave,entitlement-process-factors,Prolonged illness leaves are for situations where you are forced to take a leave of absence due to some unforeseen medical reason.  Provided this illness was not directly caused by the employee's unhealthy habits such as alcoholism or drug abuse.
leave_type,prolonged illness leave,entitlement-process-factors,Feel free to take prolonged illness leave if you need to take a break to recover from a severe illness.  Provided this illness was not directly caused by the employee's unhealthy habits such as alcoholism or drug abuse.
leave_type,prolonged illness leave,entitlement-process-factors,You will need to be certified unfit for work to be eligible to apply for prolonged illness leave.  Provided this illness was not directly caused by the employee's unhealthy habits such as alcoholism or drug abuse.
leave_type,prolonged illness leave,entitlement-timing-carryforward-expiry,"I am sorry, there is no carry forwards for prolonged illness leave."
leave_type,prolonged illness leave,entitlement-timing-carryforward-expiry,"You may not carry forward prolonged illness leave, so you will have to use it within the year."
leave_type,prolonged illness leave,entitlement-timing-carryforward-expiry,There is none because you are not allowed to carry forward your prolonged illness leave.
leave_type,prolonged illness leave,entitlement-timing-carryforward-expiry,No time frame because you cannot carry forward prolonged illness leave.
leave_type,prolonged illness leave,entitlement-timing-carryforward-expiry,"There is not carry forwards for prolonged illness leave, so please use them by the year end."
leave_type,prolonged illness leave,entitlement-timing-prorated,Prolonged illness leaves are not pro-rated.
leave_type,prolonged illness leave,entitlement-timing-prorated,"No, prolonged illness leaves are not pro-rated."
leave_type,prolonged illness leave,entitlement-timing-prorated,"Do not worry, prolonged illness leaves are not pro-rated."
leave_type,prolonged illness leave,entitlement-timing-prorated,No pro-rating done on prolonged illness leave.
leave_type,prolonged illness leave,escalation,Please raise a ticket and someone will be in touch with you [Raise Ticket Option prompted].
leave_type,prolonged illness leave,escalation,I am sorry you feel this way. We love to hear your feedback [Raise Ticket Option prompted].
leave_type,prolonged illness leave,escalation,I'm sorry to hear this. But this is a good insight. Raise a ticket and we will be in touch! [Raise Ticket Option prompted]
leave_type,prolonged illness leave,escalation,Please raise a ticket and someone will be in touch with you. Submit your cancellation on Workday when you're free [Raise Ticket Option prompted].
leave_type,prolonged illness leave,entitlement-person-what,"If you are a Digi permanent staff, you are entitled to apply for prolonged illness leave where you will get paid time off for the first 6 months, 50% of your base salary in the subsequent 6 months, and then the following 6 months you will not get anything."
leave_type,prolonged illness leave,entitlement-person-what,"As a Digi permanent staff, you get paid time off for the first 6 months, 50% of your base salary in the subsequent 6 months, but the following 6 months you will not get salary."
leave_type,prolonged illness leave,entitlement-person-who,Any employee who suffer from serious diseases or illnesses after certification and recommendation by the Company's panel doctor and approval from the Company.
leave_type,prolonged illness leave,entitlement-person-who,Only an employee who suffer from serious diseases or illnesses after certification and recommendation by the Company's panel doctor and approval from the Company
leave_type,prolonged illness leave,entitlement-person-who,In the event that an employee is medically unfit to return to his/ her work duty even after exhausting all his/ her medical leave entitlements you are entitled for prolonged illness leave.
leave_type,prolonged illness leave,entitlement-person-promotion,There will be no changes in your prolonged illness leave benefit if you get promoted.
leave_type,prolonged illness leave,entitlement-person-promotion,Your prolonged illness leave entitlement remains the same even if you are promoted.
